# BUSCO version is: 5.4.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208	Missing
504207at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.19096.2.p1	347.1	293
504292at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8234.1.p1	208.7	178
504691at33208	Missing
504731at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11351.1.p1	332.7	237
504912at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.2944.1.p3	44.6	83
505248at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10821.1.p1	179.7	167
505248at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10822.1.p1	179.7	167
505718at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1581.7.p1	54.5	75
508188at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8915.1.p3	248.2	253
508379at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4695.1.p2	133.3	131
508986at33208	Missing
509494at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7965.1.p2	209.1	144
509494at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7966.1.p2	185.6	126
509816at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11034.1.p1	102.1	144
510174at33208	Missing
510522at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12453.2.p1	164.0	195
510581at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1226.1.p1	276.5	229
511272at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16774.1.p2	124.1	194
511386at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2984.1.p1	239.8	488
511575at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9057.1.p2	198.7	150
511668at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5301.1.p2	128.2	144
514121at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16371.1.p1	219.3	193
514121at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16372.1.p1	219.2	193
514296at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9014.1.p1	178.8	135
514565at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10377.1.p1	213.9	188
514675at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4086.1.p1	128.1	194
514698at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.907.1.p1	164.8	156
514724at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2785.1.p1	77.8	140
514727at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.918.1.p1	30.8	166
514740at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5426.1.p1	200.6	175
514740at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5426.2.p1	200.6	175
514834at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5301.1.p1	116.2	199
514892at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11984.1.p2	300.0	203
515058at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16971.1.p1	349.6	353
515058at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17012.1.p1	343.5	341
515377at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12870.1.p2	142.4	182
515377at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.8466.1.p1	139.3	192
515410at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10418.1.p2	171.0	149
515425at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10447.2.p1	155.6	187
515425at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10447.1.p1	154.5	185
515425at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4020.4.p1	146.1	200
515425at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4020.1.p1	145.4	200
515425at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4020.2.p1	145.4	200
515528at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8029.1.p1	122.6	269
515640at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12690.1.p1	308.5	195
516078at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13959.1.p1	253.4	231
516321at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16751.1.p2	186.3	135
516321at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16752.1.p2	186.3	135
516481at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7282.1.p1	99.4	170
516659at33208	Missing
516716at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5935.1.p1	273.0	311
516716at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5935.3.p1	269.1	342
517311at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5093.1.p1	199.3	155
517311at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12740.1.p2	185.6	155
517525at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13879.1.p1	339.6	269
517686at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1418.1.p3	126.7	98
517686at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1418.2.p3	126.7	98
517686at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1419.1.p4	126.7	98
517968at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2933.1.p4	130.1	106
518288at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7056.1.p1	325.0	290
518569at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15680.1.p1	225.7	305
518635at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.11066.1.p1	275.6	348
518635at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.11066.2.p1	274.9	348
519030at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6767.1.p1	72.0	126
519303at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10399.1.p2	321.4	346
519303at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10400.1.p1	321.4	346
519777at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16882.1.p1	122.2	248
520011at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17420.1.p1	121.1	159
521343at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10450.1.p1	65.0	142
522886at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14037.1.p2	182.0	235
522886at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14037.2.p2	182.0	235
522886at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14037.3.p1	161.1	200
522988at33208	Missing
523206at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2916.1.p1	116.9	130
523376at33208	Missing
523534at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4699.1.p1	193.3	148
524148at33208	Missing
524165at33208	Missing
524322at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16860.1.p1	108.1	128
525542at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9051.1.p1	158.4	173
525542at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9052.1.p2	158.4	173
525542at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12543.1.p2	155.9	166
525888at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4553.1.p1	185.2	153
525888at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4553.3.p1	177.6	149
526074at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16862.1.p3	240.7	160
526487at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3694.1.p1	307.0	181
526673at33208	Missing
526839at33208	Missing
527406at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16910.1.p1	320.6	275
528325at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9046.1.p4	257.3	157
529092at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7916.1.p2	114.5	95
529092at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7917.1.p2	114.5	95
529093at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.6686.1.p2	160.0	116
529708at33208	Missing
529852at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7970.1.p1	98.5	136
530431at33208	Missing
532406at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16725.1.p1	259.0	191
532693at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5518.1.p3	227.8	224
532728at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5095.1.p1	123.6	130
532728at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5096.1.p1	107.2	116
532930at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4544.1.p1	65.1	149
533666at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1681.1.p2	83.7	169
533690at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14011.1.p1	216.9	181
534172at33208	Missing
534206at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14244.4.p1	128.6	115
534206at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14244.2.p1	128.3	123
534206at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14244.1.p1	117.9	97
534206at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14244.5.p1	117.9	97
534206at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14244.3.p1	117.0	100
534312at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12866.1.p4	194.0	122
534757at33208	Missing
534808at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12025.1.p1	314.6	276
534808at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12026.1.p1	314.6	276
535268at33208	Missing
535367at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4778.1.p2	203.0	207
535524at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5323.1.p1	233.2	160
535650at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11075.1.p1	259.2	164
535664at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17570.1.p4	94.9	98
535782at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7599.1.p1	206.7	163
535806at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5673.2.p3	132.4	132
536251at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2595.1.p1	141.2	126
537470at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6398.1.p1	236.7	155
537548at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8784.1.p1	216.5	174
537718at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3821.1.p1	127.2	214
537923at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.18531.1.p2	216.2	151
537923at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.18531.2.p2	216.2	151
537923at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2098.1.p1	216.2	151
537923at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2385.1.p1	216.2	151
538442at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16802.1.p1	160.9	150
539043at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12503.3.p3	180.7	144
539043at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12503.4.p3	180.7	144
539043at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12504.1.p2	180.7	144
539215at33208	Missing
539234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7337.1.p1	151.8	130
539234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7337.2.p2	151.8	130
539360at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1214.4.p5	153.3	164
539360at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1214.5.p4	153.3	164
539360at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1219.1.p3	153.3	164
539600at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13009.2.p1	172.4	144
540193at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17669.1.p3	120.1	148
540193at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17669.2.p2	120.1	148
540193at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17669.3.p3	120.1	148
541231at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4509.1.p3	40.4	162
541231at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4509.2.p3	40.4	162
541260at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7890.1.p1	108.7	82
541421at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12871.2.p4	167.3	161
543124at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5134.1.p1	258.9	250
543269at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7955.1.p1	140.2	160
544546at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.1593.1.p2	80.7	86
544849at33208	Missing
544919at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.898.1.p1	78.8	251
545063at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12151.1.p1	115.1	216
545389at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17058.1.p2	228.7	166
545641at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7532.1.p1	162.4	121
545744at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15397.1.p3	103.1	92
545744at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15397.2.p4	103.1	92
545889at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12701.1.p1	116.9	133
546305at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.4449.3.p3	75.7	84
546751at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17514.1.p1	214.9	173
547099at33208	Missing
547341at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.8538.1.p2	157.6	169
547341at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.8538.2.p2	157.6	169
547766at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11822.1.p1	199.0	151
548327at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4402.1.p1	156.5	135
548444at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5200.1.p1	167.2	246
548732at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6853.1.p3	190.9	133
549156at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3946.1.p2	217.8	137
549988at33208	Missing
551166at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16228.2.p4	151.6	100
551166at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16228.6.p2	151.6	100
551620at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.4546.1.p1	73.8	147
551632at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3291.1.p1	198.5	183
551831at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10870.3.p1	229.2	202
551831at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10870.4.p1	229.2	202
551831at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.10870.1.p1	225.4	202
552201at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7150.1.p1	284.0	178
552359at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13961.1.p1	118.4	114
552764at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7125.1.p1	287.7	169
552949at33208	Missing
553411at33208	Missing
553585at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17555.1.p2	253.3	202
553585at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17555.3.p2	230.1	154
553585at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17555.2.p2	227.3	149
554010at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.918.1.p5	275.0	196
554815at33208	Missing
555162at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10240.1.p1	207.5	144
555390at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12220.1.p1	172.1	124
555538at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18723.1.p2	99.6	121
556039at33208	Missing
556189at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12922.1.p1	129.4	168
556337at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4019.1.p2	202.6	124
556337at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4033.1.p2	202.6	124
556445at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.17687.2.p4	31.7	65
556461at33208	Missing
556510at33208	Missing
556587at33208	Missing
556750at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16466.1.p2	88.0	112
556925at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7211.1.p2	59.3	116
557292at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15338.1.p1	221.7	183
557596at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10858.1.p2	283.8	177
557694at33208	Missing
557834at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9833.1.p1	239.5	328
557962at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4382.1.p1	219.4	217
558368at33208	Missing
558385at33208	Missing
558552at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4658.1.p3	210.6	124
558552at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4658.2.p3	210.6	124
558791at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2838.1.p2	198.1	124
558897at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15395.3.p4	163.1	148
558933at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.11525.1.p1	184.0	178
559146at33208	Missing
559501at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10111.1.p1	221.6	216
559576at33208	Missing
559732at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.9007.1.p1	23.8	43
559883at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5106.1.p1	150.9	157
560453at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1509.1.p2	241.1	143
560566at33208	Missing
560584at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13875.1.p1	114.7	86
560694at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4987.1.p1	256.4	206
561054at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12650.6.p1	158.7	126
561248at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4788.1.p1	78.6	167
561417at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1487.1.p3	152.0	122
561688at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7702.1.p1	163.4	162
561688at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7704.1.p1	163.4	162
561878at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12925.1.p2	182.4	215
561943at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2973.3.p2	314.5	243
561943at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2973.5.p1	314.5	243
561943at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2973.2.p3	283.6	221
561943at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2973.4.p3	275.8	220
562780at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12579.1.p1	194.8	161
563084at33208	Missing
563358at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5662.1.p2	120.3	104
563359at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2834.1.p1	70.7	168
563426at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1594.1.p1	228.7	222
563679at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4675.1.p2	100.2	100
563679at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4675.2.p2	100.2	100
563679at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4676.1.p1	100.2	100
563832at33208	Missing
564234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13955.1.p2	155.8	155
564234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13955.3.p3	155.8	155
564234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13956.1.p1	155.8	155
564234at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13957.1.p2	155.8	155
564286at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9283.1.p1	188.3	115
564286at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.9284.1.p1	186.0	115
565053at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17411.1.p1	125.6	140
566026at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.9386.1.p1	100.0	131
566116at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5213.1.p1	284.2	215
566262at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3615.1.p3	122.8	101
566447at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4550.1.p5	118.7	157
566447at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4550.2.p5	118.7	157
566447at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4550.3.p5	118.7	157
566527at33208	Missing
566916at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.5310.1.p2	32.8	47
567650at33208	Missing
567750at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5285.1.p4	109.1	89
567809at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13689.1.p3	180.5	116
567809at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13689.2.p3	180.5	116
568022at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14528.1.p5	179.4	151
568022at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14528.2.p5	179.4	151
568022at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14528.3.p1	179.4	151
568170at33208	Missing
568839at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1228.1.p3	120.8	187
568949at33208	Missing
569294at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16830.1.p1	124.3	119
569303at33208	Missing
569812at33208	Missing
569878at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2914.1.p3	140.2	154
570262at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8150.1.p1	209.3	174
570646at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1069.1.p1	136.2	137
570717at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5234.2.p1	205.8	169
570717at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5234.1.p3	182.2	120
571149at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12483.1.p1	65.0	86
571944at33208	Missing
572074at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1738.1.p2	126.7	178
572434at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15937.1.p1	194.8	189
572463at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17535.3.p2	210.7	192
572463at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17535.1.p4	209.8	193
572463at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17535.2.p4	209.8	193
572754at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12707.1.p2	124.8	124
572845at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8939.1.p1	222.1	157
573203at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12845.1.p1	186.3	294
573237at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5373.1.p1	225.5	184
573313at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.6571.7.p1	240.7	499
573313at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7920.1.p1	226.5	957
573313at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12546.1.p1	219.1	550
574311at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4806.1.p3	37.9	76
575360at33208	Missing
576633at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12256.2.p1	256.5	169
576633at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12256.1.p1	253.4	155
576938at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.17118.1.p2	50.6	71
576997at33208	Missing
577068at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7606.1.p1	154.3	192
577339at33208	Missing
577929at33208	Missing
578354at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14398.1.p1	193.4	127
578582at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14650.1.p1	180.6	137
578684at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4828.1.p2	137.5	193
578684at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4828.2.p2	137.5	193
578726at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2712.1.p1	188.0	173
578734at33208	Missing
578959at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17369.1.p2	106.0	111
578959at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17370.1.p2	106.0	111
579029at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1391.1.p10	59.1	125
579029at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1392.1.p6	59.1	125
579029at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1392.2.p5	59.1	125
580062at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18745.1.p1	134.6	166
580288at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16856.1.p1	209.4	116
580851at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1932.1.p1	33.7	91
580896at33208	Missing
581006at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8952.1.p2	77.0	121
581475at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16862.1.p4	89.4	124
581475at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16863.1.p2	89.4	124
581475at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.16863.2.p3	89.4	124
581543at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1695.1.p1	103.4	155
581547at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9814.1.p2	233.3	151
581621at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16010.1.p1	290.8	159
581717at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12840.1.p2	136.7	157
581779at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10309.1.p1	121.7	189
582265at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4512.1.p1	185.6	155
582341at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10087.1.p1	186.6	103
582473at33208	Missing
582823at33208	Missing
582951at33208	Missing
583626at33208	Missing
584023at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17287.1.p1	149.1	195
584333at33208	Missing
584373at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5225.1.p1	33.0	54
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17458.1.p1	60.7	72
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17438.1.p5	59.9	72
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17438.2.p5	59.9	72
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17438.3.p5	59.9	72
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17438.4.p5	59.9	72
585078at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17439.1.p4	59.9	72
585232at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17731.1.p1	99.6	129
585305at33208	Missing
585313at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.8721.1.p1	234.0	186
585313at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.8721.4.p1	234.0	186
