#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Spc24                PF08286.11   105 Avas.s022.g58.i1     -            405      0.97    9.7  10.8   1   1      0.29   1.2e+02    3.0  10.7     4    67    55   118    45   205 0.70 Spc24 subunit of Ndc80
CLZ                  PF16526.5     71 Avas.s022.g58.i1     -            405       1.3    9.4   8.0   1   2      0.52   2.1e+02    2.3   1.0    41    70    40    69    25    70 0.87 C-terminal leucine zipper domain of cyclic nucleotide-gated channels
CLZ                  PF16526.5     71 Avas.s022.g58.i1     -            405       1.3    9.4   8.0   2   2    0.0019      0.76   10.2   1.0    22    68    83   132    70   134 0.82 C-terminal leucine zipper domain of cyclic nucleotide-gated channels
ZapB                 PF06005.12    71 Avas.s022.g58.i1     -            405       1.7    9.2  14.6   1   2     0.017       6.9    7.2   5.7     4    54    41    91    38    93 0.88 Cell division protein ZapB
ZapB                 PF06005.12    71 Avas.s022.g58.i1     -            405       1.7    9.2  14.6   2   2     0.013       5.4    7.5   1.1    19    53    93   127    89   150 0.76 Cell division protein ZapB
FlxA                 PF14282.6    101 Avas.s022.g58.i1     -            405       2.1    8.4  13.8   1   2    0.0013      0.51   10.3   9.7    10    65    55   108    46   113 0.88 FlxA-like protein
FlxA                 PF14282.6    101 Avas.s022.g58.i1     -            405       2.1    8.4  13.8   2   2       4.7   1.9e+03   -1.1   0.1    23    47   119   146   109   153 0.59 FlxA-like protein
Fzo_mitofusin        PF04799.13   161 Avas.s022.g58.i1     -            405       3.2    7.3  10.4   1   3       0.1        42    3.7   1.2    95   142    20    68    17    82 0.61 fzo-like conserved region
Fzo_mitofusin        PF04799.13   161 Avas.s022.g58.i1     -            405       3.2    7.3  10.4   2   3    0.0054       2.2    7.8   6.0    66   135    47   115    43   135 0.85 fzo-like conserved region
Fzo_mitofusin        PF04799.13   161 Avas.s022.g58.i1     -            405       3.2    7.3  10.4   3   3     0.083        34    4.0   1.7    96   146    94   148    91   156 0.76 fzo-like conserved region
OmpH                 PF03938.14   138 Avas.s022.g58.i1     -            405       5.1    7.4  10.9   1   1     0.035        14    6.0  10.8    24    80    42   108    30   181 0.53 Outer membrane protein (OmpH-like)
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   1   6      0.57   2.6e+03   -1.2   0.0     6    13    18    25    15    26 0.77 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   2   6   8.9e-06      0.04   14.0   0.0     1    27    50    77    50    78 0.95 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   3   6    0.0004       1.8    8.8   0.0     3    28    95   119    93   119 0.92 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   4   6      0.25   1.1e+03   -0.1   0.1    10    22   138   151   136   158 0.72 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   5   6   0.00044         2    8.6   0.0     8    27   223   242   222   243 0.93 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g70.i1     -            286   5.5e-11   41.9   0.3   6   6     0.039   1.8e+02    2.5   0.0     1    16   260   275   260   277 0.88 NHL repeat
SGL                  PF08450.12   246 Avas.s022.g70.i1     -            286     0.007   16.0   0.1   1   3     0.023     1e+02    2.3   0.0   130   165    47    82    22    93 0.75 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g70.i1     -            286     0.007   16.0   0.1   2   3     0.017        75    2.8   0.0   145   168   103   126    98   165 0.75 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g70.i1     -            286     0.007   16.0   0.1   3   3   0.00075       3.4    7.2   0.0   189   222   222   255   176   262 0.83 SMP-30/Gluconolactonase/LRE-like region
Arylesterase         PF01731.20    86 Avas.s022.g70.i1     -            286     0.017   15.3   0.0   1   4    0.0042        19    5.6   0.0    51    80    48    77    40    82 0.86 Arylesterase
Arylesterase         PF01731.20    86 Avas.s022.g70.i1     -            286     0.017   15.3   0.0   2   4     0.019        83    3.5   0.0    62    81   100   119    94   123 0.85 Arylesterase
Arylesterase         PF01731.20    86 Avas.s022.g70.i1     -            286     0.017   15.3   0.0   3   4       1.5   6.7e+03   -2.6   0.0    62    79   177   194   164   202 0.64 Arylesterase
Arylesterase         PF01731.20    86 Avas.s022.g70.i1     -            286     0.017   15.3   0.0   4   4       0.1   4.5e+02    1.1   0.0    53    68   260   275   253   278 0.87 Arylesterase
Kazal_1              PF00050.21    49 Avas.s022.g70.i1     -            286      0.26   11.3   0.2   1   2       1.1     5e+03   -2.4   0.8    26    32   133   139   113   143 0.57 Kazal-type serine protease inhibitor domain
Kazal_1              PF00050.21    49 Avas.s022.g70.i1     -            286      0.26   11.3   0.2   2   2   5.8e-05      0.26   11.3   0.2    19    33   211   225   210   229 0.87 Kazal-type serine protease inhibitor domain
NHL                  PF01436.21    28 Avas.s022.g83.i1     -            412   2.6e-11   42.9   4.3   1   5   2.2e-05     0.016   15.3   0.0     4    28   176   201   175   201 0.92 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g83.i1     -            412   2.6e-11   42.9   4.3   2   5   0.00012     0.087   12.9   0.0     7    28   222   242   216   242 0.83 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g83.i1     -            412   2.6e-11   42.9   4.3   3   5      0.77   5.5e+02    0.9   0.1    10    20   264   276   262   285 0.69 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g83.i1     -            412   2.6e-11   42.9   4.3   4   5     0.016        11    6.2   0.1     8    27   349   368   348   369 0.92 NHL repeat
NHL                  PF01436.21    28 Avas.s022.g83.i1     -            412   2.6e-11   42.9   4.3   5   5     0.071        51    4.2   0.0     1    18   386   403   386   403 0.91 NHL repeat
SGL                  PF08450.12   246 Avas.s022.g83.i1     -            412     0.005   16.4   0.1   1   3     0.049        35    3.9   0.0   125   163   165   203   159   210 0.86 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g83.i1     -            412     0.005   16.4   0.1   2   3      0.13        93    2.5   0.0   131   164   212   245   200   255 0.83 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 Avas.s022.g83.i1     -            412     0.005   16.4   0.1   3   3     0.011         8    6.0   0.0   189   218   348   377   309   384 0.91 SMP-30/Gluconolactonase/LRE-like region
KASH_CCD             PF14662.6    191 Avas.s022.g83.i1     -            412    0.0071   16.2  10.8   1   1   1.7e-05     0.012   15.4  10.8   105   190    52   132    24   133 0.81 Coiled-coil region of CCDC155 or KASH
DUF4315              PF14193.6     79 Avas.s022.g83.i1     -            412     0.014   15.4   6.1   1   2   5.5e-05     0.039   14.0   5.4    15    72    39    94    28   104 0.82 Domain of unknown function (DUF4315)
DUF4315              PF14193.6     79 Avas.s022.g83.i1     -            412     0.014   15.4   6.1   2   2      0.79   5.7e+02    0.6   0.2     4    22    90   108    88   111 0.54 Domain of unknown function (DUF4315)
FAM167               PF11652.8     84 Avas.s022.g83.i1     -            412     0.046   14.2   2.2   1   1   0.00014       0.1   13.1   2.2     6    67    73   134    68   147 0.72 FAM167
DUF2383              PF09537.10   111 Avas.s022.g83.i1     -            412      0.05   14.0   1.3   1   1   0.00019      0.14   12.6   0.7    44   104    92   151    60   157 0.92 Domain of unknown function (DUF2383)
AKNA                 PF12443.8     95 Avas.s022.g83.i1     -            412     0.094   13.4   4.4   1   1   0.00032      0.23   12.1   4.1    27    76    67   115    41   134 0.76 AT-hook-containing transcription factor
M_domain             PF12938.7    246 Avas.s022.g83.i1     -            412      0.14   12.0   0.8   1   1   0.00031      0.22   11.3   0.8   149   194    63   110    52   134 0.66 M domain of GW182
Exonuc_VII_L         PF02601.15   304 Avas.s022.g83.i1     -            412      0.14   11.7   3.0   1   1    0.0003      0.22   11.1   3.0   152   274    21   158    10   197 0.54 Exonuclease VII, large subunit
Arylesterase         PF01731.20    86 Avas.s022.g83.i1     -            412      0.15   12.2   0.0   1   3      0.02        14    6.0   0.0    41    78   161   198   156   205 0.88 Arylesterase
Arylesterase         PF01731.20    86 Avas.s022.g83.i1     -            412      0.15   12.2   0.0   2   3      0.54   3.9e+02    1.3   0.0    61    81   222   242   213   246 0.83 Arylesterase
Arylesterase         PF01731.20    86 Avas.s022.g83.i1     -            412      0.15   12.2   0.0   3   3       1.4     1e+03   -0.0   0.0    53    68   386   401   380   403 0.87 Arylesterase
Lectin_N             PF03954.14   131 Avas.s022.g83.i1     -            412      0.18   11.6   4.3   1   1   0.00061      0.44   10.3   3.9    46   113    36   108    25   126 0.75 Hepatic lectin, N-terminal domain
LemA                 PF04011.12   149 Avas.s022.g83.i1     -            412       0.2   11.5   2.3   1   1   0.00055      0.39   10.6   2.3    25    98    35   110    27   115 0.81 LemA family
H-kinase_dim         PF02895.14    69 Avas.s022.g83.i1     -            412       0.2   12.0   2.3   1   2   0.00045      0.32   11.4   0.6    20    66    67   109    60   111 0.90 Signal transducing histidine kinase, homodimeric domain
H-kinase_dim         PF02895.14    69 Avas.s022.g83.i1     -            412       0.2   12.0   2.3   2   2       7.1   5.1e+03   -2.0   0.0    26    36   124   134   117   151 0.53 Signal transducing histidine kinase, homodimeric domain
Syntaxin-6_N         PF09177.11    99 Avas.s022.g83.i1     -            412      0.23   12.1   5.3   1   1     0.019        14    6.3   6.0     1    68    16    99    16   158 0.60 Syntaxin 6, N-terminal
DUF349               PF03993.12    75 Avas.s022.g83.i1     -            412      0.25   11.7   3.2   1   1    0.0007       0.5   10.7   3.2     5    64    28   100    24   106 0.79 Domain of Unknown Function (DUF349)
THOC7                PF05615.13   132 Avas.s022.g83.i1     -            412      0.45   10.8  10.1   1   2    0.0004      0.29   11.4   4.5    39   103    19    84     9    90 0.90 Tho complex subunit 7
THOC7                PF05615.13   132 Avas.s022.g83.i1     -            412      0.45   10.8  10.1   2   2      0.22   1.6e+02    2.6   0.6    70    96    83   107    79   113 0.77 Tho complex subunit 7
CENP-F_leu_zip       PF10473.9    140 Avas.s022.g83.i1     -            412      0.45   10.5  12.8   1   1    0.0028         2    8.4  12.9    27   106    59   140    38   151 0.73 Leucine-rich repeats of kinetochore protein Cenp-F/LEK1
ACCA                 PF03255.14   144 Avas.s022.g83.i1     -            412      0.54   10.1   8.7   1   2      0.01       7.2    6.5   1.0     9    54    41    86    35    91 0.82 Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
ACCA                 PF03255.14   144 Avas.s022.g83.i1     -            412      0.54   10.1   8.7   2   2    0.0042         3    7.7   1.7     2    58    89   148    88   154 0.75 Acetyl co-enzyme A carboxylase carboxyltransferase alpha subunit
Spc24                PF08286.11   105 Avas.s022.g83.i1     -            412      0.73   10.1  10.5   1   2     0.045        32    4.8   8.6     4    81    56   143    53   212 0.65 Spc24 subunit of Ndc80
Spc24                PF08286.11   105 Avas.s022.g83.i1     -            412      0.73   10.1  10.5   2   2       4.9   3.5e+03   -1.7   0.0    72    93   354   375   311   382 0.64 Spc24 subunit of Ndc80
CLZ                  PF16526.5     71 Avas.s022.g83.i1     -            412      0.86   10.0   7.0   1   2      0.64   4.6e+02    1.3   0.7    41    70    41    70    22    71 0.85 C-terminal leucine zipper domain of cyclic nucleotide-gated channels
CLZ                  PF16526.5     71 Avas.s022.g83.i1     -            412      0.86   10.0   7.0   2   2    0.0005      0.36   11.2   0.8    22    68    84   133    72   135 0.83 C-terminal leucine zipper domain of cyclic nucleotide-gated channels
FapA                 PF03961.13   454 Avas.s022.g83.i1     -            412       1.5    7.3  11.4   1   2    0.0053       3.8    6.0   6.8   319   412    20   113    14   145 0.73 Flagellar Assembly Protein A
FapA                 PF03961.13   454 Avas.s022.g83.i1     -            412       1.5    7.3  11.4   2   2     0.027        20    3.7   0.1   268   329   296   362   283   394 0.78 Flagellar Assembly Protein A
TPR_MLP1_2           PF07926.12   129 Avas.s022.g83.i1     -            412       1.9    8.5  11.9   1   3   0.00041      0.29   11.2   7.3    53   116    41   106    22   108 0.88 TPR/MLP1/MLP2-like protein
TPR_MLP1_2           PF07926.12   129 Avas.s022.g83.i1     -            412       1.9    8.5  11.9   2   3       8.9   6.4e+03   -2.8   0.1    25    34   124   133   111   151 0.50 TPR/MLP1/MLP2-like protein
TPR_MLP1_2           PF07926.12   129 Avas.s022.g83.i1     -            412       1.9    8.5  11.9   3   3       9.7   6.9e+03   -3.0   0.0   104   123   291   310   284   311 0.79 TPR/MLP1/MLP2-like protein
DUF1664              PF07889.12   124 Avas.s022.g83.i1     -            412         2    8.5   6.8   1   2    0.0049       3.5    7.7   5.4    45   118    35   110    17   116 0.78 Protein of unknown function (DUF1664)
DUF1664              PF07889.12   124 Avas.s022.g83.i1     -            412         2    8.5   6.8   2   2    0.0046       3.3    7.8   3.0    36   101    72   135    66   143 0.81 Protein of unknown function (DUF1664)
DUF724               PF05266.14   188 Avas.s022.g83.i1     -            412       2.6    7.9   8.2   1   1    0.0065       4.6    7.0   8.2    94   176    44   132    18   147 0.71 Protein of unknown function (DUF724)
FlxA                 PF14282.6    101 Avas.s022.g83.i1     -            412       2.9    8.0  11.5   1   2    0.0016       1.1    9.3   7.8    16    65    62   109    49   113 0.83 FlxA-like protein
FlxA                 PF14282.6    101 Avas.s022.g83.i1     -            412       2.9    8.0  11.5   2   2       2.8     2e+03   -1.2   0.1    22    47   119   147   110   153 0.59 FlxA-like protein
NHL                  PF01436.21    28 Avas.s023.g34.i1     -            445   1.5e-11   43.7   0.0   1   4   3.5e-08   0.00021   21.2   0.0     9    27   211   230   203   231 0.88 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g34.i1     -            445   1.5e-11   43.7   0.0   2   4   7.6e-05      0.45   10.6   0.0     2    28   247   272   246   272 0.84 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g34.i1     -            445   1.5e-11   43.7   0.0   3   4    0.0076        45    4.3   0.0     1    19   286   303   286   312 0.79 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g34.i1     -            445   1.5e-11   43.7   0.0   4   4     0.052   3.1e+02    1.7   0.0     3    17   419   433   418   434 0.83 NHL repeat
DUF5128              PF17170.4    330 Avas.s023.g34.i1     -            445      0.12   11.6   0.2   1   2   7.7e-05      0.46    9.6   0.0    95   136   200   240   190   258 0.86 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s023.g34.i1     -            445      0.12   11.6   0.2   2   2      0.23   1.4e+03   -1.8   0.0    58    79   252   273   243   276 0.77 6-bladed beta-propeller
ADIP                 PF11559.8    152 Avas.s023.g34.i1     -            445      0.54   10.3   4.8   1   2   6.7e-05       0.4   10.8   2.6    30   122    16   108     5   111 0.71 Afadin- and alpha -actinin-Binding
ADIP                 PF11559.8    152 Avas.s023.g34.i1     -            445      0.54   10.3   4.8   2   2      0.82   4.9e+03   -2.5   0.0    72    93   346   367   343   376 0.72 Afadin- and alpha -actinin-Binding
NHL                  PF01436.21    28 Avas.s023.g58.i1     -            268   1.1e-13   50.4   0.3   1   5   1.4e-07    0.0013   18.7   0.1     1    28    13    41    13    41 0.92 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g58.i1     -            268   1.1e-13   50.4   0.3   2   5   4.2e-05      0.37   10.9   0.0     1    19    56    73    56    77 0.91 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g58.i1     -            268   1.1e-13   50.4   0.3   3   5   0.00052       4.7    7.4   0.0     7    28   105   127   101   127 0.86 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g58.i1     -            268   1.1e-13   50.4   0.3   4   5      0.94   8.4e+03   -2.8   0.0    16    27   203   214   202   215 0.82 NHL repeat
NHL                  PF01436.21    28 Avas.s023.g58.i1     -            268   1.1e-13   50.4   0.3   5   5   0.00047       4.2    7.6   0.0     3    18   234   249   233   249 0.94 NHL repeat
DUF5128              PF17170.4    330 Avas.s023.g58.i1     -            268   1.5e-06   27.6   2.1   1   3   1.2e-05      0.11   11.7   0.0    87   128     2    43     1    51 0.89 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s023.g58.i1     -            268   1.5e-06   27.6   2.1   2   3    0.0029        26    3.8   0.3    36    84    82   133    63   139 0.69 6-bladed beta-propeller
DUF5128              PF17170.4    330 Avas.s023.g58.i1     -            268   1.5e-06   27.6   2.1   3   3     4e-05      0.36    9.9   0.1    61    86   198   223   180   227 0.90 6-bladed beta-propeller
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   1   6   4.1e-07    0.0018   18.2   0.0     3    27    72    97    72    98 0.93 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   2   6      0.16   7.2e+02    0.5   0.0     1    19   113   130   113   132 0.72 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   3   6    0.0014       6.1    7.1   0.0     5    23   159   177   156   181 0.90 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   4   6       2.5   1.1e+04   -3.2   0.0     5    19   205   219   204   222 0.75 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   5   6      0.12   5.4e+02    0.9   0.1     9    21   253   265   253   267 0.85 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_13995.mRNA.1 -            324   1.4e-10   40.7   5.2   6   6   9.8e-05      0.44   10.7   0.0     3    20   296   314   294   321 0.82 NHL repeat
Arylesterase         PF01731.20    86 O_minuta|LOD99_13995.mRNA.1 -            324   0.00039   20.5   0.0   1   2     2e-06    0.0089   16.2   0.0    39    84    56   101    24   103 0.74 Arylesterase
Arylesterase         PF01731.20    86 O_minuta|LOD99_13995.mRNA.1 -            324   0.00039   20.5   0.0   2   2      0.11   4.9e+02    1.0   0.0    51    76   292   317   279   322 0.79 Arylesterase
SGL                  PF08450.12   246 O_minuta|LOD99_13995.mRNA.1 -            324    0.0066   16.1   0.0   1   3   0.00014      0.64    9.6   0.0   184   221    71   109    47   136 0.79 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_13995.mRNA.1 -            324    0.0066   16.1   0.0   2   3     0.062   2.8e+02    0.9   0.0   188   223   160   194   145   200 0.82 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_13995.mRNA.1 -            324    0.0066   16.1   0.0   3   3     0.062   2.8e+02    0.9   0.0   114   157   274   318   251   322 0.66 SMP-30/Gluconolactonase/LRE-like region
SBBP                 PF06739.11    38 O_minuta|LOD99_13995.mRNA.1 -            324       1.1    9.3   3.3   1   4       0.3   1.3e+03   -0.6   0.0    14    22    72    80    67    88 0.74 Beta-propeller repeat
SBBP                 PF06739.11    38 O_minuta|LOD99_13995.mRNA.1 -            324       1.1    9.3   3.3   2   4   0.00068       3.1    7.9   0.0    17    27   160   170   157   172 0.90 Beta-propeller repeat
SBBP                 PF06739.11    38 O_minuta|LOD99_13995.mRNA.1 -            324       1.1    9.3   3.3   3   4       1.5   6.6e+03   -2.8   0.1    20    28   253   261   253   261 0.83 Beta-propeller repeat
SBBP                 PF06739.11    38 O_minuta|LOD99_13995.mRNA.1 -            324       1.1    9.3   3.3   4   4      0.57   2.6e+03   -1.5   0.1    14    26   296   308   285   308 0.81 Beta-propeller repeat
NHL                  PF01436.21    28 O_minuta|LOD99_10992.mRNA.1 -            219   2.2e-07   30.6   0.0   1   2   3.1e-10   1.1e-06   28.4   0.0     1    28   155   181   155   181 0.96 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_10992.mRNA.1 -            219   2.2e-07   30.6   0.0   2   2      0.63   2.3e+03   -1.0   0.0     1    11   196   206   196   214 0.78 NHL repeat
DUF5128              PF17170.4    330 O_minuta|LOD99_10992.mRNA.1 -            219    0.0018   17.5   0.8   1   2      0.52   1.8e+03   -2.3   0.1    20    27    60    67    38   100 0.52 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_10992.mRNA.1 -            219    0.0018   17.5   0.8   2   2   7.7e-07    0.0028   16.9   0.1    62    89   165   192   147   198 0.87 6-bladed beta-propeller
HIGH_NTase1          PF05636.11   401 O_minuta|LOD99_10992.mRNA.1 -            219    0.0077   15.5   2.0   1   1   2.5e-06    0.0089   15.3   2.0   223   328     3   103     1   151 0.88 HIGH Nucleotidyl Transferase
EDR1                 PF14381.6    200 O_minuta|LOD99_10992.mRNA.1 -            219     0.023   14.4   1.4   1   1     9e-06     0.032   13.9   1.4    44   127    13    95     3   107 0.78 Ethylene-responsive protein kinase Le-CTR1
DUF1053              PF06327.14   103 O_minuta|LOD99_10992.mRNA.1 -            219      0.12   12.9   2.0   1   1   5.9e-05      0.21   12.1   2.0     6    79     4    89     1   104 0.79 Domain of Unknown Function (DUF1053)
NHL                  PF01436.21    28 O_minuta|LOD99_15682.mRNA.1 -            496   2.7e-06   27.2   1.0   1   5   8.3e-06     0.021   14.8   0.0     3    26   251   275   250   277 0.91 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15682.mRNA.1 -            496   2.7e-06   27.2   1.0   2   5     0.085   2.2e+02    2.2   0.0     4    28   293   316   291   316 0.89 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15682.mRNA.1 -            496   2.7e-06   27.2   1.0   3   5       3.2   8.2e+03   -2.8   0.0    11    18   344   351   341   351 0.80 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15682.mRNA.1 -            496   2.7e-06   27.2   1.0   4   5      0.67   1.7e+03   -0.6   0.0     7    25   427   445   421   447 0.74 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15682.mRNA.1 -            496   2.7e-06   27.2   1.0   5   5     0.012        30    4.9   0.0     4    18   468   482   467   482 0.93 NHL repeat
DUF1664              PF07889.12   124 O_minuta|LOD99_15682.mRNA.1 -            496    0.0038   17.3   3.7   1   1   3.3e-06    0.0084   16.2   3.5    35   122    14   107     7   109 0.82 Protein of unknown function (DUF1664)
DUF4238              PF14022.6    273 O_minuta|LOD99_15682.mRNA.1 -            496    0.0056   16.2   1.8   1   1     6e-06     0.015   14.8   1.8   117   206    39   182    21   202 0.86 Protein of unknown function (DUF4238)
TBCC_N               PF16752.5    116 O_minuta|LOD99_15682.mRNA.1 -            496     0.053   14.0   2.1   1   1   4.1e-05       0.1   13.0   2.1    14    89    43   120    32   129 0.80 Tubulin-specific chaperone C N-terminal domain
DUF3150              PF11348.8    256 O_minuta|LOD99_15682.mRNA.1 -            496      0.15   11.3   0.8   1   1   0.00011      0.28   10.4   0.8    78   173    17   110    11   115 0.91 Protein of unknown function (DUF3150)
CdvA                 PF18822.1    123 O_minuta|LOD99_15682.mRNA.1 -            496       0.5   10.2   3.9   1   2    0.0045        12    5.8   0.3    67   117     9    60     4    66 0.78 CdvA-like coiled-coil domain
CdvA                 PF18822.1    123 O_minuta|LOD99_15682.mRNA.1 -            496       0.5   10.2   3.9   2   2     0.013        32    4.4   0.3    43    71    89   117    68   118 0.88 CdvA-like coiled-coil domain
DUF1387              PF07139.11   312 O_minuta|LOD99_15682.mRNA.1 -            496       1.4    8.5   6.1   1   1     0.042   1.1e+02    2.4   6.1   191   300    19   135    10   147 0.60 Protein of unknown function (DUF1387)
NHL                  PF01436.21    28 O_minuta|LOD99_15734.mRNA.1 -            348   1.7e-06   27.7   0.2   1   3   3.8e-05      0.22   11.6   0.0     6    28   160   183   160   183 0.95 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15734.mRNA.1 -            348   1.7e-06   27.7   0.2   2   3     0.019   1.1e+02    3.1   0.0     4    19   201   215   198   218 0.83 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_15734.mRNA.1 -            348   1.7e-06   27.7   0.2   3   3   0.00028       1.7    8.9   0.0     3    25   242   263   242   266 0.92 NHL repeat
Zf_RING              PF16744.5     73 O_minuta|LOD99_15734.mRNA.1 -            348      0.13   12.4   0.2   1   2         2   1.2e+04   -3.5   0.0    40    55    59    74    54    75 0.67 KIAA1045 RING finger
Zf_RING              PF16744.5     73 O_minuta|LOD99_15734.mRNA.1 -            348      0.13   12.4   0.2   2   2   4.4e-05      0.26   11.4   0.0     4    57   103   158   100   172 0.80 KIAA1045 RING finger
SBBP                 PF06739.11    38 O_minuta|LOD99_15734.mRNA.1 -            348      0.47   10.5   2.1   1   3   0.00013      0.79    9.8   0.1     6    29   149   173   146   173 0.87 Beta-propeller repeat
SBBP                 PF06739.11    38 O_minuta|LOD99_15734.mRNA.1 -            348      0.47   10.5   2.1   2   3      0.32   1.9e+03   -1.1   0.0    22    28   207   213   195   214 0.79 Beta-propeller repeat
SBBP                 PF06739.11    38 O_minuta|LOD99_15734.mRNA.1 -            348      0.47   10.5   2.1   3   3       2.3   1.3e+04   -3.8   0.2    32    37   232   237   229   240 0.61 Beta-propeller repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16154.mRNA.1 -            421   1.7e-14   53.0   0.3   1   4   8.9e-10     4e-06   26.6   0.0     4    28   195   220   192   220 0.93 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16154.mRNA.1 -            421   1.7e-14   53.0   0.3   2   4      0.95   4.3e+03   -1.9   0.0    13    19   283   289   278   292 0.84 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16154.mRNA.1 -            421   1.7e-14   53.0   0.3   3   4   0.00044         2    8.6   0.0    11    28   356   373   349   373 0.89 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16154.mRNA.1 -            421   1.7e-14   53.0   0.3   4   4   1.8e-05      0.08   13.0   0.0     3    20   395   413   393   421 0.79 NHL repeat
DUF5128              PF17170.4    330 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-07   30.0   1.4   1   3   3.2e-05      0.14   11.3   0.0    63    90   205   232   199   237 0.90 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-07   30.0   1.4   2   3   0.00037       1.7    7.7   0.3    41    80   255   300   250   310 0.84 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-07   30.0   1.4   3   3   0.00034       1.5    7.9   0.0    63   124   358   418   347   419 0.88 6-bladed beta-propeller
Arylesterase         PF01731.20    86 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-06   27.5   0.0   1   3   4.2e-07    0.0019   18.4   0.0    41    81   180   220   159   225 0.80 Arylesterase
Arylesterase         PF01731.20    86 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-06   27.5   0.0   2   3    0.0071        32    4.8   0.0    26    72   253   299   238   310 0.83 Arylesterase
Arylesterase         PF01731.20    86 O_minuta|LOD99_16154.mRNA.1 -            421   2.7e-06   27.5   0.0   3   3      0.29   1.3e+03   -0.4   0.0    53    69   393   409   390   418 0.79 Arylesterase
SGL                  PF08450.12   246 O_minuta|LOD99_16154.mRNA.1 -            421   0.00014   21.6   0.0   1   3   2.1e-06    0.0096   15.5   0.0   171   232   181   242   170   252 0.75 SMP-30/Gluconolactonase/LRE-like region
